ProblemName,NumDims,PopSize,AlgorithmName,PValue,Change
Griewank,100,90,rl_uniform_adaptive_de_rand_to_best_1_covbin,1.5670480987430005e-15,-
Schwefel 2.22,10,20,rl_uniform_adaptive_de_unified_covbin,0.043045629332530436,-
Schwefel 1.2,10,50,rl_uniform_adaptive_de_unified_covbin,1.1552511274066256e-22,-
Schwefel 1.2,30,50,rl_uniform_adaptive_de_unified_covbin,2.2611581635140473e-23,-
Schwefel 1.2,50,50,rl_uniform_adaptive_de_unified_covbin,1.7490685338588572e-19,-
Rosenbrock,10,50,rl_uniform_adaptive_de_unified_covbin,1.805372598322113e-18,-
Rosenbrock,30,50,rl_uniform_adaptive_de_unified_covbin,1.1493811708953054e-8,-
Rastrigin,50,50,rl_uniform_adaptive_de_unified_covbin,5.369102068208601e-19,-
Rastrigin,100,90,rl_uniform_adaptive_de_unified_covbin,5.574977183134341e-8,-
Ackley,50,50,rl_uniform_adaptive_de_unified_covbin,3.398162311032188e-15,-
Ackley,100,90,rl_uniform_adaptive_de_unified_covbin,7.469307277103961e-5,+
Griewank,100,90,rl_uniform_adaptive_de_unified_covbin,0.0009981381984729737,-
Rosenbrock,5,20,BBO_adaptive_de_rand_1_bin_radiuslimited,0.009614807280912255,+
