ProblemName,NumDims,PopSize,AlgorithmName,PValue,Change
Schwefel 1.2,30,50,rl_uniform_adaptive_de_best_1_covbin,1.8922821771009251e-31,+
Schwefel 1.2,50,50,rl_uniform_adaptive_de_best_1_covbin,8.428273910807643e-30,-
Rosenbrock,5,20,rl_uniform_adaptive_de_best_1_covbin,0.001314443879927067,-
Rosenbrock,10,50,rl_uniform_adaptive_de_best_1_covbin,2.6039756507634642e-5,-
Rosenbrock,30,50,rl_uniform_adaptive_de_best_1_covbin,6.337619798735958e-5,-
Rosenbrock,50,40,rl_uniform_adaptive_de_best_1_covbin,1.8922821771009251e-31,-
Rastrigin,50,50,rl_uniform_adaptive_de_best_1_covbin,8.721733366837366e-28,-
Rastrigin,100,90,rl_uniform_adaptive_de_best_1_covbin,8.889690342492734e-27,-
Ackley,50,50,rl_uniform_adaptive_de_best_1_covbin,1.9342454887381263e-31,-
Ackley,100,90,rl_uniform_adaptive_de_best_1_covbin,1.913149610074266e-31,-
Griewank,50,50,rl_uniform_adaptive_de_best_1_covbin,2.4609334225461107e-31,-
Griewank,100,90,rl_uniform_adaptive_de_best_1_covbin,1.4395072286235036e-5,-
Sphere,30,20,rl_uniform_adaptive_de_current_to_best_1_covbin,0.043942665349086765,-
Schwefel 2.22,10,20,rl_uniform_adaptive_de_current_to_best_1_covbin,0.013227704225146365,-
Schwefel 1.2,10,50,rl_uniform_adaptive_de_current_to_best_1_covbin,8.217391886052626e-19,+
Schwefel 1.2,30,50,rl_uniform_adaptive_de_current_to_best_1_covbin,0.0040498411262711274,+
Schwefel 1.2,50,50,rl_uniform_adaptive_de_current_to_best_1_covbin,1.6299077021058378e-29,-
Rosenbrock,10,50,rl_uniform_adaptive_de_current_to_best_1_covbin,0.0034235322696757105,+
Rosenbrock,50,40,rl_uniform_adaptive_de_current_to_best_1_covbin,2.158328379844075e-31,-
Rastrigin,50,50,rl_uniform_adaptive_de_current_to_best_1_covbin,2.8758917153012034e-23,-
Rastrigin,100,90,rl_uniform_adaptive_de_current_to_best_1_covbin,5.685028468713402e-23,-
Ackley,50,50,rl_uniform_adaptive_de_current_to_best_1_covbin,2.7162372045572796e-31,-
Ackley,100,90,rl_uniform_adaptive_de_current_to_best_1_covbin,2.9645738819342507e-31,-
Griewank,50,50,rl_uniform_adaptive_de_current_to_best_1_covbin,2.964464673513354e-31,-
Griewank,100,90,rl_uniform_adaptive_de_current_to_best_1_covbin,3.49648384062108e-25,-
Sphere,30,20,rl_uniform_adaptive_de_current_to_rand_1_covbin,0.00721725876426159,-
Schwefel 1.2,50,50,rl_uniform_adaptive_de_current_to_rand_1_covbin,6.154930025494641e-31,-
Rosenbrock,50,40,rl_uniform_adaptive_de_current_to_rand_1_covbin,2.0209635100404135e-31,-
Rastrigin,50,50,rl_uniform_adaptive_de_current_to_rand_1_covbin,1.1765210720091982e-25,-
Rastrigin,100,90,rl_uniform_adaptive_de_current_to_rand_1_covbin,1.0739872053202633e-28,-
Ackley,50,50,rl_uniform_adaptive_de_current_to_rand_1_covbin,7.566337723154528e-31,-
Ackley,100,90,rl_uniform_adaptive_de_current_to_rand_1_covbin,1.7370203143398738e-29,-
Griewank,50,50,rl_uniform_adaptive_de_current_to_rand_1_covbin,1.954731734303447e-31,-
Schwefel 1.2,10,50,rl_uniform_adaptive_de_rand_to_best_1_covbin,7.064036613260074e-6,+
Schwefel 1.2,30,50,rl_uniform_adaptive_de_rand_to_best_1_covbin,1.1983870854840375e-5,+
Schwefel 1.2,50,50,rl_uniform_adaptive_de_rand_to_best_1_covbin,9.515642548672304e-25,-
Rosenbrock,10,50,rl_uniform_adaptive_de_rand_to_best_1_covbin,2.9912958568765127e-19,+
Rosenbrock,30,50,rl_uniform_adaptive_de_rand_to_best_1_covbin,2.8665336999153746e-20,+
Rosenbrock,50,40,rl_uniform_adaptive_de_rand_to_best_1_covbin,3.270976684582427e-31,-
Rastrigin,50,50,rl_uniform_adaptive_de_rand_to_best_1_covbin,9.657783128939545e-26,-
Rastrigin,100,90,rl_uniform_adaptive_de_rand_to_best_1_covbin,0.0026321348144830604,-
Ackley,50,50,rl_uniform_adaptive_de_rand_to_best_1_covbin,3.41705683052512e-31,-
Ackley,100,90,rl_uniform_adaptive_de_rand_to_best_1_covbin,6.563901862011618e-29,-
Griewank,50,50,rl_uniform_adaptive_de_rand_to_best_1_covbin,2.8860519374957286e-31,-
Griewank,100,90,rl_uniform_adaptive_de_rand_to_best_1_covbin,2.3705684499905613e-14,-
Schwefel 2.21,5,20,rl_uniform_adaptive_de_unified_covbin,0.007889031454195875,+
Schwefel 1.2,10,50,rl_uniform_adaptive_de_unified_covbin,7.258759343980621e-30,+
Schwefel 1.2,30,50,rl_uniform_adaptive_de_unified_covbin,2.2798506518647146e-31,+
Schwefel 1.2,50,50,rl_uniform_adaptive_de_unified_covbin,7.573190729864244e-22,-
Rosenbrock,10,50,rl_uniform_adaptive_de_unified_covbin,1.6439629981505375e-22,+
Rosenbrock,30,50,rl_uniform_adaptive_de_unified_covbin,3.9040664849018585e-11,+
Rosenbrock,50,40,rl_uniform_adaptive_de_unified_covbin,2.158328379844075e-31,-
Rastrigin,50,50,rl_uniform_adaptive_de_unified_covbin,3.0377322430562274e-27,-
Ackley,50,50,rl_uniform_adaptive_de_unified_covbin,1.9188061910903607e-30,-
Ackley,100,90,rl_uniform_adaptive_de_unified_covbin,1.798560550218921e-30,-
Griewank,50,50,rl_uniform_adaptive_de_unified_covbin,1.8465968552213679e-31,-
